18453.00668964119,332,0.05,493002,8026,936,314,117,19,4,
19071.210696266397,390,0.05,481559,9520,1186,397,141,44,4,
18908.740718321227,344,0.05,483928,8387,887,313,86,18,1,
19080.237689969606,352,0.05,488258,11265,1201,385,162,49,6,
19009.85256797583,370,0.05,487503,10516,1198,427,161,38,1,
19180.49080250657,343,0.05,489999,10657,1237,388,141,33,1,
18890.454269526508,342,0.05,486538,9881,1022,438,115,34,5,
18811.620703517587,354,0.05,495958,10254,1135,354,147,36,2,
21631.68681763041,335,0.05,480586,13672,1807,543,147,40,1,
18200.543657995564,329,0.05,486254,8507,1046,353,155,31,2,
18711.949145646868,329,0.05,480677,8985,987,299,125,71,159,
21022.782144296656,382,0.05,460542,13618,1976,966,795,718,461,
18719.82645290581,337,0.05,484082,10696,1105,404,220,107,129,
17729.865481720866,316,0.05,499326,6456,885,296,126,32,7,
17770.438043258542,365,0.05,495828,6359,954,346,103,17,1,
18369.389305246103,324,0.05,488292,8317,973,361,108,17,2,
19814.856340288923,354,0.05,484573,11822,1432,416,171,42,5,
20768.27239782565,373,0.05,469964,13021,1626,559,281,298,345,
18438.256576284904,373,0.05,487372,9762,1023,313,128,31,6,
20945.312926535527,381,0.05,490811,13886,1629,476,166,43,4,
18281.571975035233,357,0.05,482176,9549,1249,432,238,213,252,
18894.00585385547,355,0.05,473703,10115,1225,410,204,208,218,
19026.34397736459,343,0.05,476748,10819,1372,462,190,52,51,
19289.254490413725,353,0.05,489808,9834,969,341,119,32,4,
22273.657751860042,394,0.05,480346,14242,1901,555,143,33,6,
19043.931048387098,364,0.05,494490,10100,1201,427,154,39,3,
18765.1,318,0.05,474487,9688,1059,345,112,26,4,
18877.12735371533,341,0.05,492818,9426,1043,347,119,41,48,
18855.783789260386,335,0.05,491863,10923,1387,429,138,30,3,
22074.59522846745,387,0.05,480462,14958,1871,470,173,38,1,
20411.585720048406,361,0.05,476791,12729,1562,399,114,30,1,
17928.5556898288,328,0.05,494367,6376,989,370,121,43,24,
19501.849364791287,347,0.05,480663,10907,1276,454,162,26,3,
19306.113416599517,331,0.05,476219,10498,1141,363,109,31,2,
20924.108042733318,350,0.05,481523,13869,1738,409,139,46,7,
19028.906413876564,333,0.05,474570,10673,1369,579,259,145,182,
18937.35691253527,350,0.05,476089,10465,1287,558,424,465,482,
17757.260080645163,335,0.05,491921,7867,960,368,116,21,3,
19923.604497088938,367,0.05,486150,10700,1198,372,123,24,2,
18456.390583956356,343,0.05,482822,8707,1218,446,136,29,5,
19032.96167036514,350,0.05,489729,9684,1096,344,129,34,3,
21600.158043654003,378,0.05,484875,14134,1795,431,140,39,3,
19182.21399511798,345,0.05,481400,9642,1068,300,126,30,2,
25795.56888265919,430,0.05,463308,22333,4437,1126,250,40,5,
20013.304733131925,365,0.05,465335,11639,1465,600,424,389,380,
18570.173851447074,356,0.05,488945,9205,1071,365,134,25,1,
19575.69816272966,384,0.05,490158,11153,1211,366,150,67,135,
18457.06743387846,351,0.05,492582,9397,865,299,121,31,3,
18377.42639284262,327,0.05,486909,9318,1127,410,134,22,1,
18977.473345403338,339,0.05,486509,9802,1049,382,126,63,100,
17776.553818034117,327,0.1,478840,7224,940,333,100,30,2,
18456.212396527357,335,0.1,480687,8684,1389,387,136,24,2,
17851.713793801904,316,0.1,490377,7403,1128,418,138,48,1,
18029.293915504346,312,0.1,489433,7250,1297,566,195,61,56,
17331.929376257543,319,0.1,484629,6647,1028,434,153,26,2,
17816.46531850354,352,0.1,492994,7125,1048,362,107,11,
17758.745300181927,345,0.1,479866,7959,1249,508,180,47,35,
18405.170589418627,354,0.1,482822,7838,1222,483,150,52,43,
17371.458795083618,313,0.1,492332,5545,870,347,122,29,
17800.639169019767,346,0.1,479417,7680,1385,524,318,215,233,
19039.624798387096,355,0.1,483612,9088,1710,565,178,66,121,
19459.824586192975,323,0.1,475776,11130,2400,783,236,79,113,
18879.317024263084,344,0.1,485981,9543,1713,564,176,29,4,
18357.945147679326,336,0.1,496227,9052,1485,433,140,17,1,
16808.95111111111,331,0.1,489824,4973,828,326,107,21,3,
18545.310663983902,354,0.1,489004,8397,1535,575,173,28,5,
17870.839764419172,326,0.1,490213,7579,1171,410,142,25,14,
18036.763493026076,342,0.1,483912,7608,1227,415,141,25,2,
18135.12855701312,300,0.1,485637,7967,1237,404,151,65,88,
19736.50706214689,354,0.1,473733,12947,3194,982,290,75,74,
19173.437399678973,327,0.1,481476,11249,2481,747,220,36,3,
19419.867069486405,328,0.1,484833,11101,2238,669,180,25,2,
17620.963889449264,324,0.1,488980,6477,878,341,102,24,1,
18403.92284325638,336,0.1,481104,9124,1643,530,155,38,2,
18396.58050932424,320,0.1,481011,8251,1482,524,135,45,35,
17669.28906407924,298,0.1,484104,7388,1148,408,141,32,2,
18811.43370332997,359,0.1,483641,9631,1579,496,168,29,1,
18100.421711057304,318,0.1,499254,8024,1267,424,169,23,
18383.505520979725,328,0.1,490126,8444,1240,401,137,24,1,
18980.767465270786,350,0.1,491842,8990,1602,500,137,19,2,
17673.204865299558,329,0.1,485989,6827,1222,411,161,39,9,
18517.731165421126,336,0.1,484295,9000,1615,500,157,27,3,
20571.4369187222,366,0.1,476429,13193,3104,954,273,59,1,
17869.232558139534,320,0.1,490978,7802,1071,350,129,26,2,
17852.89382317319,332,0.1,477775,8401,1421,525,210,85,119,
18073.960130187144,329,0.1,488076,8411,1377,433,153,22,2,
17499.356136820927,337,0.1,490987,8064,1163,429,155,110,188,
18365.581315577077,335,0.1,478659,8552,1529,558,142,45,2,
18890.198791540784,348,0.1,487653,9867,1655,497,134,28,1,
19231.238487834304,350,0.1,493199,10164,1874,541,139,31,4,
18225.437775993578,335,0.1,493385,9279,1631,573,229,40,9,
18383.990564143747,298,0.1,482126,9224,1516,463,153,22,3,
18991.092152917507,348,0.1,485439,9275,1572,472,146,24,3,
18233.902635284652,368,0.1,488610,8390,1340,438,124,37,4,
18476.29794520548,344,0.1,488382,8040,1133,414,111,21,1,
18005.718832353537,326,0.1,492147,7322,1053,370,145,34,11,
18590.841110217218,317,0.1,483849,9338,1545,503,191,59,106,
18614.14699918897,363,0.1,491393,8215,1363,439,124,35,4,
19696.234510595357,324,0.1,476866,11729,2436,743,209,38,3,
18119.066089059037,303,0.1,480277,8483,1291,495,263,266,286,
18488.822583885874,332,0.1,483667,9811,1831,539,127,21,2,
20850.575617593895,345,0.1,474983,15462,4017,1264,362,61,6,
17752.29370205894,324,0.1,490460,8034,1180,414,139,21,2,
18606.559647718175,366,0.1,483896,9595,2059,595,175,43,6,
17687.902959532916,355,0.1,480822,7390,1293,738,646,522,366,
18224.26045665791,323,0.1,485747,8290,1328,430,137,23,2,
18528.03188929001,293,0.1,490634,8268,1283,368,122,28,
17772.926485397784,316,0.1,487298,7855,1302,496,215,129,129,
17864.794664510915,363,0.1,496074,7328,1143,436,152,39,5,
17912.204065204267,329,0.1,476556,7314,1339,512,185,53,1,
18560.777039274926,356,0.1,495086,9498,1527,472,154,36,3,
18583.55466559872,332,0.1,489207,8953,1561,468,129,25,2,
18015.538926986686,309,0.1,484053,7547,1050,414,139,53,11,
18067.324155948554,322,0.1,484957,8748,1291,464,117,33,1,
19188.102543399273,338,0.1,481534,9844,1698,485,147,36,
18865.864684466018,342,0.1,489529,10438,1804,633,176,31,4,
18832.76296146863,359,0.1,479198,10055,1833,597,192,82,85,
18604.74879129734,353,0.1,487218,8747,1424,502,169,28,3,
18830.56137512639,379,0.1,489285,9677,1764,518,191,41,26,
17421.455133387226,323,0.1,485788,7124,1114,443,157,36,4,
19936.071786645276,361,0.1,468820,12469,2584,799,282,156,222,
17379.66008064516,341,0.1,477652,5976,1084,408,140,37,35,
18247.766835187056,283,0.1,481046,7704,1331,417,157,23,3,
18711.821970463283,367,0.1,486259,8951,1569,495,150,26,4,
18411.30995337523,336,0.1,489946,8212,1331,471,166,44,2,
19612.899678327303,359,0.1,469600,10310,2102,725,407,408,225,
18393.754385964912,346,0.1,483562,8368,1374,487,178,50,65,
18551.989943684635,360,0.1,485773,8904,1874,552,173,41,
18127.803636363635,341,0.1,483805,8402,1280,391,153,37,2,
18394.37613567535,332,0.1,491788,8953,1451,403,147,33,4,
17730.510454362688,347,0.1,486140,7329,1273,481,203,35,5,
18170.63955823293,351,0.1,488536,8738,1393,495,163,58,38,
18717.932418801694,350,0.1,495195,8327,1623,506,185,57,2,
19294.962002412547,345,0.1,481761,9440,2055,738,199,36,17,
17826.926328502417,336,0.1,491469,7896,1170,367,180,43,3,
19414.765287588296,332,0.1,494426,10404,1953,583,180,29,8,
19189.33306386419,327,0.1,469380,10762,1908,591,250,186,197,
17623.736661277282,312,0.1,491532,7374,1133,412,156,41,2,
18697.477690288713,348,0.1,480535,8811,1386,434,150,20,4,
18484.501312866087,323,0.1,485483,8632,1389,438,132,27,2,
17894.94012096774,313,0.1,485429,6825,1064,350,121,45,
17858.20808080808,359,0.1,497857,7257,1305,450,147,24,3,
17783.4127977392,338,0.1,488613,7978,1279,460,154,33,3,
18231.00380914194,397,0.1,490453,8071,1429,411,152,33,7,
18653.541473259334,351,0.1,488893,9058,1483,519,147,24,2,
17266.26337115073,349,0.1,487130,6071,968,346,146,42,75,
17749.946943715957,361,0.1,489541,7944,1180,350,124,28,1,
17507.41562120599,312,0.1,488195,6326,896,345,123,26,2,
19792.457142857143,359,0.1,477321,12465,2905,850,226,55,5,
18968.035263474252,372,0.1,488335,11025,2134,622,173,41,5,
16863.07992752164,320,0.2,483328,10408,1462,484,146,27,3,
16968.4925463336,312,0.2,486533,11407,1593,494,154,36,9,
17518.561566410983,292,0.2,472033,12078,1938,670,220,40,2,
17216.095890410958,309,0.2,487787,11087,1623,585,197,40,
17586.857862903227,338,0.2,468370,11360,1993,739,222,53,2,
17599.835425101213,318,0.2,485985,13533,2066,635,191,42,2,
19020.929175050303,313,0.2,480984,16095,3984,1407,430,87,6,
16643.581268882175,349,0.2,487232,10855,1310,438,143,18,3,
17487.37967055042,341,0.2,485686,12937,2566,867,255,35,5,
18119.479427188384,287,0.2,477922,14231,3264,1187,302,44,2,
18041.498490034224,336,0.2,474896,13674,2586,856,279,60,8,
17149.361680739847,319,0.2,483391,10843,1297,460,152,31,14,
17532.008442211056,323,0.2,482966,12955,2531,874,242,53,2,
17897.85983935743,318,0.2,485331,13349,2752,974,284,50,5,
16698.148542713567,343,0.2,481954,10095,1337,471,171,28,2,
16901.69195171026,332,0.2,482263,12156,1643,586,165,46,3,
17353.17119291893,330,0.2,488068,11865,1521,475,154,37,2,
17971.31610697768,333,0.2,481353,13209,2544,939,269,71,11,
17477.234029730815,300,0.2,486773,13195,2662,900,268,54,45,
17508.792320064334,310,0.2,470133,12129,2138,691,225,72,99,
18033.938229376257,354,0.2,477279,13218,2500,848,216,55,9,
18017.063176895306,341,0.2,466583,13803,2822,1199,659,657,513,
17791.015517936317,330,0.2,477881,11944,2545,1011,289,57,11,
17058.550130600765,328,0.2,486660,11257,1505,549,178,36,3,
17057.544682571774,314,0.2,487052,11387,1452,491,144,38,1,
17128.85253177325,311,0.2,483981,11734,1660,523,180,40,2,
17937.244975884245,322,0.2,466453,13946,2554,962,298,59,23,
17525.051779935275,313,0.2,486096,11496,1625,504,189,24,1,
16900.41864202491,315,0.2,481969,10591,1242,405,126,25,6,
17375.40076643808,304,0.2,486139,11091,1469,530,194,49,6,
17021.57206208426,299,0.2,470341,10053,1430,478,156,64,41,
17451.956913827657,324,0.2,479844,12113,1660,592,181,42,4,
17231.93109719135,294,0.2,478228,13355,1566,422,128,25,1,
17482.170157068063,312,0.2,481615,12609,1871,560,175,43,1,
17315.550431120915,322,0.2,475750,12428,2132,715,286,154,119,
16728.26175580222,310,0.2,487821,11132,1548,493,172,40,2,
17192.871189178277,298,0.2,492213,11937,1657,550,211,46,6,
17554.930068520756,288,0.2,484421,12561,2156,704,182,37,1,
17012.285109812612,307,0.2,466718,9920,1804,1207,1300,1094,173,
17122.62489927478,329,0.2,482645,11081,1563,562,154,35,4,
16876.034441087613,322,0.2,486185,12098,1821,556,166,26,1,
19330.179903730444,329,0.2,468312,15863,3970,1440,547,147,75,
16789.45063342047,298,0.2,479405,9013,1176,407,128,32,1,
16798.85412899337,293,0.2,488752,10311,1115,356,124,28,
17928.921726850916,329,0.2,479547,13409,2298,808,256,55,4,
16465.37162434502,317,0.2,488055,9960,1089,379,158,28,2,
17004.020367009478,272,0.2,481662,11396,1444,475,149,34,2,
17399.92672587808,308,0.2,477219,12392,1587,532,188,28,4,
18146.460515713134,301,0.2,485038,13873,2796,1017,290,51,4,
17592.623614749144,346,0.2,482706,12515,1973,688,217,40,5,
17785.83651719284,327,0.2,481888,12584,2238,748,221,46,5,
17583.666263603387,278,0.2,481059,12839,1858,660,189,40,1,
17455.309417946646,309,0.2,483144,11731,1411,426,149,36,9,
17497.6410308033,339,0.2,489986,12711,1780,501,175,30,1,
17240.77096320129,307,0.2,490684,12989,1673,516,148,33,3,
17498.616407982263,309,0.2,460476,11607,2020,876,533,509,389,
17354.332048681543,309,0.2,475277,13001,2154,750,206,42,28,
16960.933279742767,335,0.2,489179,11615,1571,482,156,31,6,
17640.59611144518,362,0.2,471976,12893,2237,908,553,521,442,
16598.87802907916,324,0.2,486380,10440,1091,352,128,20,
17681.245017112946,318,0.2,489037,11992,1913,541,178,36,3,
17939.453228726616,317,0.2,471814,11545,2314,990,721,728,588,
17598.222805247224,329,0.2,481690,12198,1536,428,134,37,6,
18776.569528415963,338,0.2,468934,16183,3921,1387,443,92,17,
17738.22663975782,324,0.2,476470,11552,1807,559,160,32,1,
17806.072705362523,302,0.2,477988,13994,2230,656,190,52,4,
16612.55827600162,294,0.2,489480,9033,1028,346,112,17,1,
17661.93386773547,344,0.2,483201,12319,2016,594,178,39,2,
17820.550677726078,343,0.2,471933,12981,2195,765,203,29,1,
16971.660624370594,282,0.2,487127,11537,1642,617,206,40,4,
16994.112275750856,322,0.2,485482,11187,1433,467,162,31,1,
17531.245762711864,338,0.2,484259,11716,1477,500,181,47,47,
17518.065134099616,345,0.2,482126,11187,1620,550,179,39,31,
17838.401733521467,340,0.2,482745,13256,2716,968,301,76,6,
18026.496178600162,308,0.2,483413,12785,2735,942,261,48,3,
17542.025161030597,285,0.2,479076,12443,2056,725,207,55,3,
17514.86682857721,317,0.2,454426,11470,2026,1041,800,609,341,
17895.05104314361,288,0.2,477804,13845,2391,681,187,27,1,
18623.121779388082,296,0.2,479758,14967,3198,1167,347,69,5,
17286.851196460888,299,0.2,483414,12468,1719,550,179,30,5,
17574.035066505443,334,0.2,483474,11945,1891,677,219,52,5,
17274.056014507354,328,0.2,477271,11889,1664,515,180,27,6,
16854.77361530715,313,0.2,485503,10679,1444,573,210,38,45,
17317.28387096774,309,0.2,477288,12931,2102,631,198,53,46,
17099.971998388395,306,0.2,490579,12074,1477,509,127,18,3,
17853.88962605549,352,0.2,477737,13160,2494,902,307,61,6,
17723.69003021148,327,0.2,483308,12715,1793,654,202,54,3,
17186.414668547248,334,0.2,483361,12512,1588,473,154,28,
17110.452198467123,304,0.2,482626,11070,1499,532,168,22,1,
18744.743414437966,316,0.2,478687,14421,3356,1171,351,73,3,
17570.979694410937,363,0.2,479984,11946,1805,632,236,57,24,
17352.499296199476,347,0.2,481392,10556,2103,794,233,42,9,
17125.179212916246,288,0.2,484552,11405,1374,516,179,74,100,
17995.502606255013,348,0.2,482333,15009,3088,1103,373,62,9,
17939.0768921095,331,0.2,477668,14822,3312,1214,409,119,137,
17237.520879564254,323,0.2,488283,12609,1530,523,158,46,3,
17238.129700382062,293,0.2,485700,11314,1820,589,191,22,1,
17265.568186382807,351,0.2,482350,11283,1613,503,186,36,1,
17300.66148880371,333,0.2,492394,12305,1868,593,151,44,4,
17128.207585233005,347,0.2,491908,11123,1597,556,211,39,2,
17275.9264025739,307,0.3,473484,19211,2572,789,215,33,7,
17181.297362593115,296,0.3,469079,18486,2320,771,244,41,17,
17674.609089081037,333,0.3,473484,20061,3195,1113,330,61,3,
17653.689161966155,331,0.3,472912,19763,2788,864,278,65,9,
17180.207201770267,292,0.3,473696,18697,2594,849,303,97,100,
17205.18218379248,323,0.3,470624,18185,2131,575,175,26,
17462.517366720516,319,0.3,467187,20446,2470,635,178,28,5,
17126.75211778943,335,0.3,477979,19644,2724,755,238,52,39,
16729.99278267843,320,0.3,468036,17389,2074,632,216,42,12,
17009.57108433735,305,0.3,469119,18660,1975,511,190,28,2,
17317.894789983846,324,0.3,473705,19465,2727,780,289,50,8,
17174.256982117742,319,0.3,481633,19691,2852,983,271,57,5,
17260.91572580645,333,0.3,474247,18834,2324,772,266,61,6,
17512.620953146994,311,0.3,477430,18041,2637,917,280,78,13,
17707.23946206343,319,0.3,474281,21393,3697,1331,448,97,18,
17229.98567970956,320,0.3,469022,20334,2776,882,244,62,2,
18360.806132741578,323,0.3,458996,22597,4505,1711,584,185,123,
17035.469441093686,340,0.3,475658,18724,2621,796,236,54,11,
17093.039373242267,325,0.3,465769,19986,2907,854,293,70,49,
17573.29186795491,335,0.3,469494,19780,3092,964,290,78,17,
16966.248145921025,292,0.3,471167,20041,2545,677,210,57,37,
17732.275140788413,341,0.3,459024,19651,3169,1167,343,88,38,
17198.502317146886,340,0.3,471594,18335,2423,693,196,43,5,
17324.667806153226,312,0.3,475886,17938,2734,802,255,48,3,
17612.16870857602,294,0.3,463855,20161,3296,1071,326,107,88,
17457.583869670154,332,0.3,462422,18347,2643,701,196,35,4,
17248.20827447023,295,0.3,471444,20287,2952,948,277,62,11,
17594.87507531633,349,0.3,471831,17850,2545,951,376,78,9,
16557.43655436756,328,0.3,471532,18011,2245,667,165,29,5,
17300.06610066707,319,0.3,478424,18947,2391,673,178,42,4,
17338.198431845598,324,0.3,475273,18758,2549,716,244,44,36,
17735.234268537075,334,0.3,461838,20370,2980,1000,295,60,8,
17002.120564516128,312,0.3,473653,18413,2056,516,181,30,3,
16779.895552425034,307,0.3,472786,18629,2127,555,143,28,
16991.66479325572,326,0.3,476632,18302,2352,612,214,53,50,
17438.00502714659,333,0.3,472961,20086,3115,908,239,47,11,
17407.612467218074,315,0.3,479007,20222,2679,838,320,95,30,
17564.288108217243,298,0.3,471660,20223,2897,741,256,61,12,
17314.539915543937,300,0.3,473187,19617,2761,797,222,46,7,
17660.5197740113,306,0.3,478077,20258,2802,780,242,36,10,
17708.980451430874,321,0.3,469758,21809,3124,961,314,75,9,
17815.185990338163,288,0.3,462695,22307,3616,1187,352,81,14,
17039.759935444825,314,0.3,473804,18944,2293,637,178,30,2,
17065.24040201005,310,0.3,474118,19839,2301,612,203,51,4,
17412.334403853874,317,0.3,466181,20473,3140,993,335,86,13,
16539.79301292407,309,0.3,476521,17047,1902,533,190,36,5,
16714.063958165727,281,0.3,471027,18150,2128,586,163,31,4,
17128.081624447124,318,0.3,476548,18218,2279,690,215,51,12,
16979.424174934196,297,0.3,461193,19931,2485,730,201,43,9,
17295.738455333736,325,0.3,469430,18014,2302,751,254,56,3,
17700.157725537472,313,0.3,469282,20967,3224,1005,316,60,14,
16618.91225232511,294,0.3,474824,18564,2092,527,156,39,4,
17983.88832997988,308,0.3,464646,20191,3502,1299,488,134,119,
17207.594491355045,286,0.3,477680,19921,2763,754,235,42,4,
17856.00786448881,298,0.3,471020,21090,3290,1056,374,113,91,
16980.075562700964,339,0.3,479229,18648,2865,920,279,69,9,
17045.771509167844,311,0.3,467538,19226,2476,657,178,42,9,
17514.851321363727,305,0.3,473348,20502,3166,1066,293,80,20,
16551.493360160966,330,0.3,479942,16876,1628,361,109,22,4,
16786.682587666262,302,0.3,472047,20183,2531,825,262,67,18,
17129.61896135266,279,0.3,475022,18578,2198,520,179,39,1,
16869.71961492178,321,0.3,472408,17983,2845,1043,331,60,20,
17087.66552901024,346,0.3,471998,18016,2141,683,209,47,3,
17007.88973997178,306,0.3,471746,20241,2592,833,289,50,8,
17030.387484957882,310,0.3,465425,19092,2663,881,323,115,71,
16878.230102760426,329,0.3,474492,17817,2125,552,164,36,3,
17167.704677775546,331,0.3,471621,20535,3260,1102,302,54,36,
17513.570794675274,336,0.3,462393,19353,2986,940,320,54,14,
17035.12014489837,337,0.3,474370,17087,2246,774,232,44,3,
17789.14106456183,285,0.3,457409,19868,3490,1352,661,423,318,
16950.293217951297,298,0.3,472277,20276,2673,781,212,45,3,
17095.464163822526,315,0.3,474299,18141,2526,807,345,62,9,
18266.401726560933,324,0.3,462202,23334,4518,1600,567,152,23,
17595.578181818182,325,0.3,468763,19463,2850,965,290,57,13,
17076.424809006836,315,0.3,466884,19497,2585,856,249,46,4,
17004.476228847703,347,0.3,471387,17727,2460,687,205,50,3,
16941.41053478086,297,0.3,466992,18631,2652,779,246,52,6,
17053.92092555332,296,0.3,475221,16854,2101,640,189,32,5,
17838.779875477005,326,0.3,472628,18702,2911,1003,353,76,8,
16259.393152064451,317,0.3,483479,16518,1882,546,163,15,2,
17014.910336490026,314,0.3,467707,19331,2369,686,227,24,5,
16315.922150882825,312,0.3,475323,16959,1963,538,161,40,6,
17276.577518600443,337,0.3,459868,19254,2528,665,193,52,12,
17027.597907023544,318,0.3,471326,18771,2591,833,348,236,153,
17060.093486127866,319,0.3,470243,17195,2209,644,165,35,3,
17155.678779361573,328,0.3,477047,18435,2358,746,234,60,18,
17400.07659746019,297,0.3,455336,20158,2917,941,459,319,239,
17627.77654644368,296,0.3,478633,18531,2961,975,313,87,14,
18703.910225442833,322,0.3,454175,22176,4268,1558,454,118,38,
18589.76273917422,287,0.3,464905,23229,5223,2063,669,147,24,
16648.688772424914,316,0.3,479983,18681,2401,661,201,39,2,
17032.3850170717,348,0.3,476972,20336,2312,575,177,27,5,
17463.374067352288,295,0.3,473542,19634,3524,1370,435,117,22,
17814.326903757283,306,0.3,465952,19216,2780,809,231,26,4,
17692.409849246233,320,0.3,456890,20360,3334,1236,395,144,109,
17335.257475416416,343,0.3,475191,20296,2837,857,259,54,10,
16685.40088638195,323,0.3,476570,19018,2385,626,179,42,27,
16933.033816425122,290,0.3,473641,19075,2322,638,191,57,3,
18147.00201816347,300,0.3,466545,21941,4160,1432,449,80,15,
16952.04385435526,309,0.3,476041,18296,2816,934,280,41,4,
17241.963918564805,307,0.4,463418,24864,3102,710,200,46,13,
17255.34168012924,291,0.4,460191,27743,3517,875,284,48,14,
16693.369744518204,304,0.4,462634,26399,2800,543,161,37,1,
17482.468989126057,308,0.4,462538,28273,4390,1327,472,158,41,
17596.129461585,303,0.4,462924,26536,3610,1043,309,70,7,
18097.833567556714,331,0.4,461565,26851,4584,1497,498,113,13,
16963.20397909968,327,0.4,450567,23756,3134,785,248,48,8,
17175.239854633557,325,0.4,465751,27289,3397,722,226,54,9,
17768.20872022608,321,0.4,450623,27252,4216,1261,384,79,26,
17054.91792700141,308,0.4,465001,27446,3884,916,308,122,69,
17038.59586428428,331,0.4,458807,28201,3603,938,296,65,11,
17600.050403225807,293,0.4,463188,24808,3314,1029,291,72,13,
16930.172559260747,320,0.4,468662,26018,3493,926,262,42,20,
17225.22009665727,320,0.4,463878,24549,3035,727,199,38,8,
17235.592704554616,333,0.4,459270,26838,3762,1071,314,108,99,
16909.61295513981,322,0.4,472274,25934,3304,796,227,40,7,
16969.185393258427,301,0.4,471438,22920,3001,889,299,71,8,
17605.29468599034,297,0.4,457681,26160,3963,1230,441,90,21,
17513.210388564527,353,0.4,458364,25891,4233,1343,397,88,12,
16951.098696088266,309,0.4,461944,24246,3624,1112,309,56,8,
18224.9626730885,304,0.4,458578,27459,4583,1517,495,144,23,
16873.995776347547,321,0.4,467687,24212,3329,920,283,56,14,
17429.746583601285,316,0.4,459243,25928,3671,1001,328,89,58,
16754.118851636216,354,0.4,454630,26134,3398,809,211,62,36,
17649.617914060924,289,0.4,457338,26598,3905,1081,401,114,62,
17250.403784219,324,0.4,457995,27451,3771,1002,299,104,20,
17660.419082125605,316,0.4,473264,25483,3421,897,250,50,9,
17269.957888373967,301,0.4,464374,25493,3162,736,237,52,7,
17443.80204367862,344,0.4,468446,25507,3676,1082,292,51,10,
17551.7819685357,303,0.4,469581,27818,3803,1050,294,54,11,
17511.271060056428,302,0.4,466906,26099,3600,1078,371,85,12,
17963.562814070352,278,0.4,451024,29514,4957,1586,543,129,53,
16838.16304347826,305,0.4,457481,25793,3369,842,258,95,22,
17137.282185177748,301,0.4,467799,24294,3233,1008,319,76,12,
17808.091330645162,280,0.4,470542,28100,4205,1033,336,72,11,
17772.90164923572,332,0.4,458983,27086,4170,1258,401,91,10,
17540.340040241448,291,0.4,451117,23781,3518,1113,462,289,197,
